area,response,var,label,estimate,ci,pd,ps,bf,ess,rhat
Physical and Functional,Muscle mass,[PCOV NoS] x [Education level: Cubic],"$\beta$ = -0.11, CI~95%~[-2.27, 2.11], pd = 53.7%, ps = 50.3%, BF~10~ = 0.38",-0.11,"[-2.27, 2.11]",0.537,0.503,0.38,6846.6,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Education level: Linear],"$\beta$ = -0.02, CI~95%~[-2.89, 2.66], pd = 50.5%, ps = 47.8%, BF~10~ = 0.5",-0.02,"[-2.89, 2.66]",0.505,0.478,0.5,6997.7,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Education level: Quadratic],"$\beta$ = 0.2, CI~95%~[-2.32, 2.73], pd = 56.2%, ps = 52.9%, BF~10~ = 0.44",0.2,"[-2.32, 2.73]",0.562,0.529,0.44,6954.9,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.07, CI~95%~[-0.21, 0.08], pd = 81.4%, ps = 32.6%, BF~10~ = 0.04",-0.07,"[-0.21, 0.08]",0.814,0.326,0.04,11009.5,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.07, CI~95%~[-0.56, 0.39], pd = 61%, ps = 44%, BF~10~ = 0.08",-0.07,"[-0.56, 0.39]",0.61,0.44,0.08,10615.4,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.02, CI~95%~[-0.47, 0.46], pd = 52.9%, ps = 36.4%, BF~10~ = 0.08",0.02,"[-0.47, 0.46]",0.529,0.364,0.08,10108.5,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.22, CI~95%~[-0.24, 0.72], pd = 81.5%, ps = 68.3%, BF~10~ = 0.12",0.22,"[-0.24, 0.72]",0.815,0.683,0.12,9331.3,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.55, CI~95%~[-1.09, 0.01], pd = 97.2%, ps = 94%, BF~10~ = 0.56",-0.55,"[-1.09, 0.01]",0.972,0.94,0.56,10612.2,1
Physical and Functional,Muscle mass,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.47, CI~95%~[0.11, 0.84], pd = 99.4%, ps = 97.8%, BF~10~ = 1.39",0.47,"[0.11, 0.84]",0.994,0.978,1.39,9150,1
Physical and Functional,Muscle mass,[PCOV NoV],"$\beta$ = 0.2, CI~95%~[-0.75, 1.18], pd = 65.9%, ps = 57.9%, BF~10~ = 0.18",0.2,"[-0.75, 1.18]",0.659,0.579,0.18,6829.6,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Age],"$\beta$ = -0.07, CI~95%~[-0.23, 0.08], pd = 79.9%, ps = 33.2%, BF~10~ = 0.04",-0.07,"[-0.23, 0.08]",0.799,0.332,0.04,12883.6,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Education level: Cubic],"$\beta$ = 0.19, CI~95%~[-1.66, 1.97], pd = 58.3%, ps = 54%, BF~10~ = 0.32",0.19,"[-1.66, 1.97]",0.583,0.54,0.32,7142.9,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Education level: Linear],"$\beta$ = -0.13, CI~95%~[-2.12, 1.8], pd = 55.4%, ps = 51.3%, BF~10~ = 0.33",-0.13,"[-2.12, 1.8]",0.554,0.513,0.33,7353.3,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = 0.15, CI~95%~[-2.15, 2.54], pd = 54.3%, ps = 51.3%, BF~10~ = 0.42",0.15,"[-2.15, 2.54]",0.543,0.513,0.42,7705.1,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.05, CI~95%~[-0.1, 0.21], pd = 74.1%, ps = 27.2%, BF~10~ = 0.03",0.05,"[-0.1, 0.21]",0.741,0.272,0.03,12542.4,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.22, CI~95%~[-0.24, 0.65], pd = 83.3%, ps = 69.7%, BF~10~ = 0.12",0.22,"[-0.24, 0.65]",0.833,0.697,0.12,12373.2,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.24, CI~95%~[-0.71, 0.2], pd = 85%, ps = 73.1%, BF~10~ = 0.13",-0.24,"[-0.71, 0.2]",0.85,0.731,0.13,10024.8,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.17, CI~95%~[-0.24, 0.58], pd = 78.4%, ps = 62.4%, BF~10~ = 0.1",0.17,"[-0.24, 0.58]",0.784,0.624,0.1,10246.8,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.09, CI~95%~[-0.64, 0.42], pd = 63%, ps = 48.3%, BF~10~ = 0.1",-0.09,"[-0.64, 0.42]",0.63,0.483,0.1,11171,1
Physical and Functional,Muscle mass,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.25, CI~95%~[-0.57, 0.08], pd = 92.7%, ps = 80.5%, BF~10~ = 0.16",-0.25,"[-0.57, 0.08]",0.927,0.805,0.16,12279.3,1
Physical and Functional,Muscle mass,[PCOV Severity Score],"$\beta$ = 0.07, CI~95%~[-0.64, 0.83], pd = 57.5%, ps = 46.8%, BF~10~ = 0.13",0.07,"[-0.64, 0.83]",0.575,0.468,0.13,6971.4,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Age],"$\beta$ = 0.04, CI~95%~[-0.19, 0.25], pd = 63%, ps = 29%, BF~10~ = 0.04",0.04,"[-0.19, 0.25]",0.63,0.29,0.04,9567,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Education level: Cubic],"$\beta$ = -0.08, CI~95%~[-1.97, 1.65], pd = 53.5%, ps = 49.1%, BF~10~ = 0.31",-0.08,"[-1.97, 1.65]",0.535,0.491,0.31,6623.3,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = 0.02, CI~95%~[-2.29, 2.3], pd = 50.7%, ps = 47.3%, BF~10~ = 0.4",0.02,"[-2.29, 2.3]",0.507,0.473,0.4,6997.9,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Education level: Quadratic],"$\beta$ = 0.26, CI~95%~[-1.56, 2.06], pd = 60.6%, ps = 56.8%, BF~10~ = 0.33",0.26,"[-1.56, 2.06]",0.606,0.568,0.33,7636.5,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.12, CI~95%~[-0.03, 0.27], pd = 93.8%, ps = 60.9%, BF~10~ = 0.09",0.12,"[-0.03, 0.27]",0.938,0.609,0.09,12136.6,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.22, CI~95%~[-0.7, 0.23], pd = 82.5%, ps = 69.6%, BF~10~ = 0.12",-0.22,"[-0.7, 0.23]",0.825,0.696,0.12,10980,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.05, CI~95%~[-0.35, 0.47], pd = 60%, ps = 41.4%, BF~10~ = 0.07",0.05,"[-0.35, 0.47]",0.6,0.414,0.07,10736.8,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.05, CI~95%~[-0.33, 0.42], pd = 59.9%, ps = 39.8%, BF~10~ = 0.07",0.05,"[-0.33, 0.42]",0.599,0.398,0.07,8666.4,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.98, CI~95%~[0.31, 1.64], pd = 99.8%, ps = 99.6%, BF~10~ = 11.01",0.98,"[0.31, 1.64]",0.998,0.996,11.01,11469.2,1
Physical and Functional,Muscle mass,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.44, CI~95%~[-0.78, -0.1], pd = 99.3%, ps = 97.3%, BF~10~ = 1.09",-0.44,"[-0.78, -0.1]",0.993,0.973,1.09,9883.2,1
Physical and Functional,Muscle mass,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.04, CI~95%~[-0.52, 0.39], pd = 57.2%, ps = 39.8%, BF~10~ = 0.08",-0.04,"[-0.52, 0.39]",0.572,0.398,0.08,9303.1,1
Physical and Functional,Muscle mass,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.35, CI~95%~[-0.86, 0.19], pd = 90.1%, ps = 82.2%, BF~10~ = 0.2",-0.35,"[-0.86, 0.19]",0.901,0.822,0.2,10788.2,1
Physical and Functional,Muscle mass,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.03, CI~95%~[-0.32, 0.38], pd = 57.8%, ps = 35.5%, BF~10~ = 0.06",0.03,"[-0.32, 0.38]",0.578,0.355,0.06,10155.7,1
Physical and Functional,Muscle mass,[Pathologies: Obesity (Yes)],"$\beta$ = 0.7, CI~95%~[0.16, 1.27], pd = 99.1%, ps = 98.1%, BF~10~ = 1.86",0.7,"[0.16, 1.27]",0.991,0.981,1.86,10855.8,1
Physical and Functional,Muscle mass,[Sex: Female],"$\beta$ = -1.7, CI~95%~[-1.97, -1.4], pd = 100%, ps = 100%, BF~10~ = 6141.14",-1.7,"[-1.97, -1.4]",1,1,6141.14,10578,1
Physical and Functional,PEF 25-75%,[Age],"$\beta$ = -0.38, CI~95%~[-1.04, 0.31], pd = 86.5%, ps = 79%, BF~10~ = 0.21",-0.38,"[-1.04, 0.31]",0.865,0.79,0.21,4329.8,1
Physical and Functional,PEF 25-75%,[Education level: Cubic],"$\beta$ = -0.53, CI~95%~[-3.63, 2.56], pd = 62.8%, ps = 60.6%, BF~10~ = 0.58",-0.53,"[-3.63, 2.56]",0.628,0.606,0.58,14984,1
Physical and Functional,PEF 25-75%,[Education level: Linear],"$\beta$ = -0.14, CI~95%~[-3.73, 3.67], pd = 53.1%, ps = 50.7%, BF~10~ = 0.63",-0.14,"[-3.73, 3.67]",0.531,0.507,0.63,15244.2,1
Physical and Functional,PEF 25-75%,[Education level: Quadratic],"$\beta$ = 0.2, CI~95%~[-3.05, 3.35], pd = 54.9%, ps = 52.4%, BF~10~ = 0.55",0.2,"[-3.05, 3.35]",0.549,0.524,0.55,14444.1,1
Physical and Functional,PEF 25-75%,[Fatigue scale],"$\beta$ = -0.2, CI~95%~[-0.7, 0.27], pd = 79%, ps = 65.5%, BF~10~ = 0.11",-0.2,"[-0.7, 0.27]",0.79,0.655,0.11,5191.5,1
Physical and Functional,PEF 25-75%,[PCOV NoS],"$\beta$ = -0.21, CI~95%~[-2.02, 1.57], pd = 59%, ps = 54.5%, BF~10~ = 0.31",-0.21,"[-2.02, 1.57]",0.59,0.545,0.31,11067.7,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Age],"$\beta$ = -0.58, CI~95%~[-1.56, 0.43], pd = 87.9%, ps = 82.8%, BF~10~ = 0.31",-0.58,"[-1.56, 0.43]",0.879,0.828,0.31,3244,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Education level: Cubic],"$\beta$ = -0.6, CI~95%~[-4.48, 3.28], pd = 62.4%, ps = 60.4%, BF~10~ = 0.67",-0.6,"[-4.48, 3.28]",0.624,0.604,0.67,15838,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Education level: Linear],"$\beta$ = -0.34, CI~95%~[-4.63, 4.2], pd = 55.9%, ps = 54%, BF~10~ = 0.78",-0.34,"[-4.63, 4.2]",0.559,0.54,0.78,16785.1,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Education level: Quadratic],"$\beta$ = -0.21, CI~95%~[-3.69, 3.49], pd = 54.8%, ps = 52.6%, BF~10~ = 0.6",-0.21,"[-3.69, 3.49]",0.548,0.526,0.6,16064.4,1.001
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.22, CI~95%~[-0.2, 0.66], pd = 85.2%, ps = 72.3%, BF~10~ = 0.13",0.22,"[-0.2, 0.66]",0.852,0.723,0.13,5559.7,1.001
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.17, CI~95%~[-1.24, 1.57], pd = 60.4%, ps = 54.3%, BF~10~ = 0.24",0.17,"[-1.24, 1.57]",0.604,0.543,0.24,7106.6,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.01, CI~95%~[-2.12, 2.31], pd = 50.2%, ps = 46.4%, BF~10~ = 0.37",-0.01,"[-2.12, 2.31]",0.502,0.464,0.37,6007.4,1.001
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.38, CI~95%~[-2, 1.24], pd = 67.4%, ps = 63.4%, BF~10~ = 0.31",-0.38,"[-2, 1.24]",0.674,0.634,0.31,5228.5,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.8, CI~95%~[-1.08, 2.72], pd = 78.6%, ps = 75.7%, BF~10~ = 0.45",0.8,"[-1.08, 2.72]",0.786,0.757,0.45,5037.3,1
Physical and Functional,PEF 25-75%,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.07, CI~95%~[-1.11, 1.21], pd = 54.6%, ps = 48.3%, BF~10~ = 0.2",0.07,"[-1.11, 1.21]",0.546,0.483,0.2,6019.6,1
Physical and Functional,PEF 25-75%,[PCOV NoV],"$\beta$ = -0.09, CI~95%~[-1.82, 1.64], pd = 54.2%, ps = 49.8%, BF~10~ = 0.31",-0.09,"[-1.82, 1.64]",0.542,0.498,0.31,6257.2,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Age],"$\beta$ = 0.18, CI~95%~[-0.68, 1.04], pd = 66%, ps = 57.4%, BF~10~ = 0.16",0.18,"[-0.68, 1.04]",0.66,0.574,0.16,3774,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -0.46, CI~95%~[-3.61, 2.79], pd = 61.1%, ps = 58.5%, BF~10~ = 0.57",-0.46,"[-3.61, 2.79]",0.611,0.585,0.57,14581.9,1.001
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Education level: Linear],"$\beta$ = -0.21, CI~95%~[-3.86, 3.53], pd = 54.3%, ps = 52.3%, BF~10~ = 0.63",-0.21,"[-3.86, 3.53]",0.543,0.523,0.63,17317.2,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = 0.04, CI~95%~[-3.5, 3.75], pd = 50.8%, ps = 48.6%, BF~10~ = 0.63",0.04,"[-3.5, 3.75]",0.508,0.486,0.63,18424.5,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Fatigue scale],"$\beta$ = -0.03, CI~95%~[-0.72, 0.64], pd = 53.5%, ps = 42.2%, BF~10~ = 0.12",-0.03,"[-0.72, 0.64]",0.535,0.422,0.12,5314.8,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.24, CI~95%~[-1.17, 0.73], pd = 69%, ps = 61.1%, BF~10~ = 0.18",-0.24,"[-1.17, 0.73]",0.69,0.611,0.18,8823.9,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0, CI~95%~[-1.75, 1.79], pd = 50.1%, ps = 45.6%, BF~10~ = 0.3",0,"[-1.75, 1.79]",0.501,0.456,0.3,5834.9,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.05, CI~95%~[-1.74, 1.79], pd = 52.3%, ps = 47.9%, BF~10~ = 0.31",0.05,"[-1.74, 1.79]",0.523,0.479,0.31,5067.3,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.26, CI~95%~[-1.99, 1.5], pd = 60.8%, ps = 56.3%, BF~10~ = 0.31",-0.26,"[-1.99, 1.5]",0.608,0.563,0.31,6798.7,1
Physical and Functional,PEF 25-75%,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.14, CI~95%~[-0.87, 1.27], pd = 60.2%, ps = 53.1%, BF~10~ = 0.19",0.14,"[-0.87, 1.27]",0.602,0.531,0.19,4096.9,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score],"$\beta$ = 0.03, CI~95%~[-1.72, 1.95], pd = 51.3%, ps = 47%, BF~10~ = 0.31",0.03,"[-1.72, 1.95]",0.513,0.47,0.31,10470.9,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Age],"$\beta$ = 0.52, CI~95%~[-0.42, 1.46], pd = 86.6%, ps = 81.4%, BF~10~ = 0.3",0.52,"[-0.42, 1.46]",0.866,0.814,0.3,3763.6,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Education level: Cubic],"$\beta$ = -0.51, CI~95%~[-4.34, 3.32], pd = 59.8%, ps = 57.7%, BF~10~ = 0.7",-0.51,"[-4.34, 3.32]",0.598,0.577,0.7,15325.3,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = 0.28, CI~95%~[-3.82, 4.44], pd = 55.2%, ps = 53.4%, BF~10~ = 0.71",0.28,"[-3.82, 4.44]",0.552,0.534,0.71,14522.2,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Education level: Quadratic],"$\beta$ = -0.07, CI~95%~[-3.92, 4.07], pd = 51.3%, ps = 49.5%, BF~10~ = 0.7",-0.07,"[-3.92, 4.07]",0.513,0.495,0.7,16811.9,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.08, CI~95%~[-0.43, 0.58], pd = 62.7%, ps = 47.2%, BF~10~ = 0.09",0.08,"[-0.43, 0.58]",0.627,0.472,0.09,4785.3,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.11, CI~95%~[-1.24, 1.46], pd = 56.8%, ps = 50.8%, BF~10~ = 0.23",0.11,"[-1.24, 1.46]",0.568,0.508,0.23,6460.6,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.17, CI~95%~[-1.56, 1.95], pd = 57.5%, ps = 53%, BF~10~ = 0.3",0.17,"[-1.56, 1.95]",0.575,0.53,0.3,5836.9,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.56, CI~95%~[-1.83, 0.57], pd = 82.1%, ps = 77.6%, BF~10~ = 0.31",-0.56,"[-1.83, 0.57]",0.821,0.776,0.31,5353.3,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.06, CI~95%~[-1.7, 1.58], pd = 52.8%, ps = 47.9%, BF~10~ = 0.27",-0.06,"[-1.7, 1.58]",0.528,0.479,0.27,6336.5,1
Physical and Functional,PEF 25-75%,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.03, CI~95%~[-1.17, 1.18], pd = 51.8%, ps = 45.1%, BF~10~ = 0.2",0.03,"[-1.17, 1.18]",0.518,0.451,0.2,5990.4,1
Physical and Functional,PEF 25-75%,[Pathologies: Diabetes (Yes)],"$\beta$ = 0.52, CI~95%~[-0.69, 1.67], pd = 81.1%, ps = 76.4%, BF~10~ = 0.3",0.52,"[-0.69, 1.67]",0.811,0.764,0.3,7233.1,1
Physical and Functional,PEF 25-75%,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.44, CI~95%~[-2.84, 3.73], pd = 60.7%, ps = 58.4%, BF~10~ = 0.58",0.44,"[-2.84, 3.73]",0.607,0.584,0.58,5415.8,1.001
Physical and Functional,PEF 25-75%,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.15, CI~95%~[-1.5, 1.2], pd = 58.3%, ps = 52.7%, BF~10~ = 0.25",-0.15,"[-1.5, 1.2]",0.583,0.527,0.25,4491.6,1.001
Physical and Functional,PEF 25-75%,[Pathologies: Obesity (Yes)],"$\beta$ = -0.8, CI~95%~[-2.16, 0.55], pd = 87.7%, ps = 84.4%, BF~10~ = 0.45",-0.8,"[-2.16, 0.55]",0.877,0.844,0.45,6738,1
Physical and Functional,PEF 25-75%,[Sex: Female],"$\beta$ = -1.07, CI~95%~[-2.16, 0.04], pd = 97.1%, ps = 95.6%, BF~10~ = 1.12",-1.07,"[-2.16, 0.04]",0.971,0.956,1.12,4515.7,1
Physical and Functional,PEF max,[Age],"$\beta$ = 0.51, CI~95%~[-0.21, 1.2], pd = 92%, ps = 87.4%, BF~10~ = 0.34",0.51,"[-0.21, 1.2]",0.92,0.874,0.34,4462.2,1
Physical and Functional,PEF max,[Education level: Cubic],"$\beta$ = -0.16, CI~95%~[-3.32, 2.81], pd = 53.9%, ps = 51.5%, BF~10~ = 0.53",-0.16,"[-3.32, 2.81]",0.539,0.515,0.53,14074.3,1
Physical and Functional,PEF max,[Education level: Linear],"$\beta$ = 0.59, CI~95%~[-3.04, 4.26], pd = 62%, ps = 60.1%, BF~10~ = 0.67",0.59,"[-3.04, 4.26]",0.62,0.601,0.67,17170.8,1
Physical and Functional,PEF max,[Education level: Quadratic],"$\beta$ = 0.1, CI~95%~[-3.24, 3.25], pd = 52.8%, ps = 50.1%, BF~10~ = 0.55",0.1,"[-3.24, 3.25]",0.528,0.501,0.55,15593.7,1
Physical and Functional,PEF max,[Fatigue scale],"$\beta$ = -0.04, CI~95%~[-0.54, 0.45], pd = 56.5%, ps = 40.9%, BF~10~ = 0.09",-0.04,"[-0.54, 0.45]",0.565,0.409,0.09,5283.9,1
Physical and Functional,PEF max,[PCOV NoS],"$\beta$ = -0.3, CI~95%~[-2.1, 1.52], pd = 62.3%, ps = 58.5%, BF~10~ = 0.34",-0.3,"[-2.1, 1.52]",0.623,0.585,0.34,10081.3,1
Physical and Functional,PEF max,[PCOV NoS] x [Age],"$\beta$ = -0.04, CI~95%~[-1.09, 0.93], pd = 53.1%, ps = 45.2%, BF~10~ = 0.17",-0.04,"[-1.09, 0.93]",0.531,0.452,0.17,3151.5,1
Physical and Functional,PEF max,[PCOV NoS] x [Education level: Cubic],"$\beta$ = -0.36, CI~95%~[-4.29, 3.26], pd = 57.4%, ps = 55.1%, BF~10~ = 0.67",-0.36,"[-4.29, 3.26]",0.574,0.551,0.67,14556.6,1
Physical and Functional,PEF max,[PCOV NoS] x [Education level: Linear],"$\beta$ = -0.03, CI~95%~[-4.26, 4.53], pd = 50.6%, ps = 48.8%, BF~10~ = 0.76",-0.03,"[-4.26, 4.53]",0.506,0.488,0.76,14982.4,1
Physical and Functional,PEF max,[PCOV NoS] x [Education level: Quadratic],"$\beta$ = -0.45, CI~95%~[-3.92, 3.21], pd = 60.7%, ps = 58.2%, BF~10~ = 0.6",-0.45,"[-3.92, 3.21]",0.607,0.582,0.6,15434.1,1
Physical and Functional,PEF max,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.2, CI~95%~[-0.25, 0.63], pd = 81.7%, ps = 67.1%, BF~10~ = 0.11",0.2,"[-0.25, 0.63]",0.817,0.671,0.11,5792.2,1
Physical and Functional,PEF max,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 1.16, CI~95%~[-0.23, 2.62], pd = 94.4%, ps = 93%, BF~10~ = 0.91",1.16,"[-0.23, 2.62]",0.944,0.93,0.91,6739.1,1
Physical and Functional,PEF max,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.18, CI~95%~[-2.5, 2.17], pd = 56%, ps = 52.7%, BF~10~ = 0.39",-0.18,"[-2.5, 2.17]",0.56,0.527,0.39,6126.4,1
Physical and Functional,PEF max,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.16, CI~95%~[-1.55, 1.89], pd = 57.5%, ps = 53.1%, BF~10~ = 0.29",0.16,"[-1.55, 1.89]",0.575,0.531,0.29,5567.2,1.001
Physical and Functional,PEF max,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.81, CI~95%~[-2.72, 1.29], pd = 78.3%, ps = 75.3%, BF~10~ = 0.45",-0.81,"[-2.72, 1.29]",0.783,0.753,0.45,4841.5,1
Physical and Functional,PEF max,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.09, CI~95%~[-1.25, 1.12], pd = 56.1%, ps = 49.5%, BF~10~ = 0.2",-0.09,"[-1.25, 1.12]",0.561,0.495,0.2,6232.9,1
Physical and Functional,PEF max,[PCOV NoV],"$\beta$ = -1.16, CI~95%~[-3.03, 0.66], pd = 89%, ps = 87%, BF~10~ = 0.67",-1.16,"[-3.03, 0.66]",0.89,0.87,0.67,6632,1
Physical and Functional,PEF max,[PCOV NoV] x [Age],"$\beta$ = -0.54, CI~95%~[-1.41, 0.34], pd = 88.6%, ps = 83.6%, BF~10~ = 0.31",-0.54,"[-1.41, 0.34]",0.886,0.836,0.31,3760.6,1
Physical and Functional,PEF max,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -0.57, CI~95%~[-3.77, 2.57], pd = 63.7%, ps = 61.2%, BF~10~ = 0.57",-0.57,"[-3.77, 2.57]",0.637,0.612,0.57,13628.7,1
Physical and Functional,PEF max,[PCOV NoV] x [Education level: Linear],"$\beta$ = 0, CI~95%~[-3.73, 3.46], pd = 50%, ps = 47.7%, BF~10~ = 0.63",0,"[-3.73, 3.46]",0.5,0.477,0.63,16853.6,1
Physical and Functional,PEF max,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = -0.1, CI~95%~[-3.52, 3.67], pd = 52%, ps = 49.9%, BF~10~ = 0.63",-0.1,"[-3.52, 3.67]",0.52,0.499,0.63,18055.7,1.001
Physical and Functional,PEF max,[PCOV NoV] x [Fatigue scale],"$\beta$ = -0.28, CI~95%~[-0.96, 0.47], pd = 79.2%, ps = 69.5%, BF~10~ = 0.16",-0.28,"[-0.96, 0.47]",0.792,0.695,0.16,5065.4,1
Physical and Functional,PEF max,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.65, CI~95%~[-1.57, 0.34], pd = 90.6%, ps = 86.8%, BF~10~ = 0.39",-0.65,"[-1.57, 0.34]",0.906,0.868,0.39,8427.9,1
Physical and Functional,PEF max,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.6, CI~95%~[-1.22, 2.46], pd = 74.4%, ps = 70.7%, BF~10~ = 0.39",0.6,"[-1.22, 2.46]",0.744,0.707,0.39,5982.8,1
Physical and Functional,PEF max,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.25, CI~95%~[-2.17, 1.58], pd = 60.8%, ps = 56.6%, BF~10~ = 0.33",-0.25,"[-2.17, 1.58]",0.608,0.566,0.33,5022.5,1
Physical and Functional,PEF max,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.7, CI~95%~[-1.09, 2.57], pd = 77.8%, ps = 74.3%, BF~10~ = 0.41",0.7,"[-1.09, 2.57]",0.778,0.743,0.41,6662.9,1
Physical and Functional,PEF max,[PCOV NoV] x [Sex: Female],"$\beta$ = 1.72, CI~95%~[0.57, 2.79], pd = 99.7%, ps = 99.6%, BF~10~ = 12.19",1.72,"[0.57, 2.79]",0.997,0.996,12.19,3801.8,1
